link_meci,data_meci,echipa_gazda,echipa_oaspete,goluri_gazda,goluri_oaspete,posesie_minge_gazda,posesie_minge_oaspete,total_suturi_gazda,total_suturi_oaspete,suturi_pe_poarta_gazda,suturi_pe_poarta_oaspete,cornere_gazda,cornere_oaspete,cartonase_galbene_gazda,cartonase_galbene_oaspete,cartonase_rosii_gazda,cartonase_rosii_oaspete,ofsaiduri_gazda,ofsaiduri_oaspete,lovituri_libere_gazda,lovituri_libere_oaspete,aruncari_de_la_margine_gazda,aruncari_de_la_margine_oaspete,faulturi_gazda,faulturi_oaspete,interventii_portar_gazda,interventii_portar_oaspete
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=SCijBSKF,23.10.2021,Dinamo București,Rapid București,1,1,48%,52%,8,8,5,5,6,10,3,2,0,0,3,1,13,13,18,25,,,4,4
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/lps-hd-clinceni-Q7PNEIgJ/sumar/statistici/0/?mid=Y9fb96kS,25.10.2021,LPS HD Clinceni,UTA Arad,0,3,52%,48%,10,12,3,10,7,3,,,0,0,1,3,20,9,37,24,,,7,3
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/sepsi-IDsPIcMA/sumar/statistici/0/?mid=Q7Zx2Os2,25.10.2021,CFR Cluj,Sepsi Sf. Gheorghe,2,0,53%,47%,5,8,4,2,3,5,3,1,0,0,5,1,19,26,25,14,,,2,2
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/fc-botosani-GjY1JjUS/sumar/statistici/0/?mid=jBI0H3sk,29.10.2021,FC Botoșani,Farul Constanța,0,2,46%,54%,10,9,5,4,10,4,3,1,0,0,1,2,19,17,34,13,,,2,5
https://www.flashscore.ro/meci/fotbal/dacia-mioveni-WSNaPsAg/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=dlJdIqSr,30.10.2021,Univ. Craiova,CS Mioveni,5,2,68%,32%,12,5,8,4,5,2,1,3,0,0,3,8,16,15,18,16,,,2,3
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/fc-voluntari-WIoSeFi4/sumar/statistici/0/?mid=nwC9FsC1,30.10.2021,CFR Cluj,FC Voluntari,1,0,58%,42%,18,3,3,1,7,5,1,2,0,0,1,2,17,7,34,10,,,1,2
https://www.flashscore.ro/meci/fotbal/gaz-metan-p0uYHXwo/lps-hd-clinceni-Q7PNEIgJ/sumar/statistici/0/?mid=ETFXN54L,31.10.2021,Gaz Metan Mediaș,LPS HD Clinceni,1,1,44%,56%,7,8,5,3,1,6,2,2,0,0,2,5,15,21,18,27,,,2,4
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/sepsi-IDsPIcMA/sumar/statistici/0/?mid=tGHPPRZ8,31.10.2021,Sepsi Sf. Gheorghe,Dinamo București,4,1,51%,49%,8,4,4,2,4,5,2,1,0,0,1,1,11,15,18,28,,,1,0
https://www.flashscore.ro/meci/fotbal/fc-arges-65I2MLv6/fcsb-Gv2kjDpN/sumar/statistici/0/?mid=4EM4GNde,31.10.2021,FCSB,FC Argeș,2,1,50%,50%,5,7,4,2,3,5,1,4,0,0,3,1,12,18,24,22,,,1,2
https://www.flashscore.ro/meci/fotbal/chindia-targoviste-nklx1aEq/fc-uta-arad-QDiPqBNj/sumar/statistici/0/?mid=fuXUMPJR,01.11.2021,UTA Arad,Chindia Târgoviște,0,2,61%,39%,10,7,3,3,8,3,2,1,0,0,1,0,13,12,28,24,,,1,3
https://www.flashscore.ro/meci/fotbal/fcu-1948-craiova-nNhLpi8p/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=zwHTOokF,01.11.2021,Rapid București,U Craiova 1948,0,0,52%,48%,17,5,8,1,9,1,4,1,0,0,2,4,21,22,17,19,,,1,8
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/fcsb-Gv2kjDpN/sumar/statistici/0/?mid=nHzZ24Se,04.11.2021,Farul Constanța,FCSB,0,1,62%,38%,11,5,5,2,4,3,1,1,0,0,3,2,16,21,29,15,,,2,5
https://www.flashscore.ro/meci/fotbal/chindia-targoviste-nklx1aEq/gaz-metan-p0uYHXwo/sumar/statistici/0/?mid=zah4yPYK,05.11.2021,Chindia Târgoviște,Gaz Metan Mediaș,0,1,54%,46%,7,6,1,2,3,3,2,5,0,0,1,0,11,17,20,32,,,1,1
https://www.flashscore.ro/meci/fotbal/fc-arges-65I2MLv6/fc-botosani-GjY1JjUS/sumar/statistici/0/?mid=UFdwVMBl,05.11.2021,FC Argeș,FC Botoșani,0,1,67%,33%,11,7,4,3,10,1,1,1,0,0,1,5,19,14,30,18,,,2,4
https://www.flashscore.ro/meci/fotbal/dacia-mioveni-WSNaPsAg/fc-uta-arad-QDiPqBNj/sumar/statistici/0/?mid=YqB7zqlR,06.11.2021,CS Mioveni,UTA Arad,0,0,41%,59%,4,6,1,2,5,7,2,1,0,0,0,1,13,15,33,41,,,2,1
https://www.flashscore.ro/meci/fotbal/fcu-1948-craiova-nNhLpi8p/sepsi-IDsPIcMA/sumar/statistici/0/?mid=Eq4ewo48,06.11.2021,U Craiova 1948,Sepsi Sf. Gheorghe,1,1,46%,54%,4,8,3,3,2,9,3,1,0,0,2,1,15,20,12,12,,,2,2
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=jPcZV2dr,07.11.2021,Farul Constanța,Univ. Craiova,1,0,51%,49%,6,6,3,3,2,2,2,1,0,0,4,4,12,21,29,26,,,3,2
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/dinamo-bucuresti-rBgMi3MH/sumar/statistici/0/?mid=QTADE1R7,07.11.2021,Dinamo București,CFR Cluj,0,3,46%,54%,7,8,2,5,5,5,3,1,0,0,0,1,16,11,32,30,,,2,2
https://www.flashscore.ro/meci/fotbal/fc-voluntari-WIoSeFi4/fcsb-Gv2kjDpN/sumar/statistici/0/?mid=niirUtRf,07.11.2021,FC Voluntari,FCSB,0,0,52%,48%,10,6,5,2,8,3,2,4,0,0,3,1,8,19,24,25,,,2,5
https://www.flashscore.ro/meci/fotbal/lps-hd-clinceni-Q7PNEIgJ/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=hz3ax5JE,08.11.2021,LPS HD Clinceni,Rapid București,2,3,50%,50%,5,9,3,6,4,5,5,5,0,0,0,1,12,20,26,20,,,3,1
https://www.flashscore.ro/meci/fotbal/lps-hd-clinceni-Q7PNEIgJ/sepsi-IDsPIcMA/sumar/statistici/0/?mid=Y7gfRvBD,19.11.2021,LPS HD Clinceni,Sepsi Sf. Gheorghe,0,2,51%,49%,1,14,0,7,6,3,3,1,0,0,2,0,13,16,24,19,,,5,0
https://www.flashscore.ro/meci/fotbal/chindia-targoviste-nklx1aEq/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=zDXxjOmE,19.11.2021,Chindia Târgoviște,Rapid București,2,2,39%,61%,8,16,5,6,4,7,4,2,0,0,1,0,18,12,10,22,,,4,3
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/fc-uta-arad-QDiPqBNj/sumar/statistici/0/?mid=K2fAXFXn,20.11.2021,Farul Constanța,UTA Arad,0,0,55%,45%,9,4,3,1,6,1,2,1,0,0,0,0,13,14,38,30,,,1,3
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/fcu-1948-craiova-nNhLpi8p/sumar/statistici/0/?mid=K4kjSKe7,20.11.2021,U Craiova 1948,CFR Cluj,0,2,44%,56%,10,10,2,3,2,5,1,3,0,0,4,0,14,9,15,17,,,1,2
https://www.flashscore.ro/meci/fotbal/fc-arges-65I2MLv6/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=bggEWZng,21.11.2021,FC Argeș,Univ. Craiova,3,2,45%,55%,13,10,6,5,5,6,6,3,0,0,1,7,14,15,13,21,,,3,3
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/fcsb-Gv2kjDpN/sumar/statistici/0/?mid=tIrJVg2a,21.11.2021,FCSB,FC Botoșani,3,1,55%,45%,12,11,5,4,6,3,1,2,0,0,1,3,19,6,20,22,,,3,2
https://www.flashscore.ro/meci/fotbal/dacia-mioveni-WSNaPsAg/gaz-metan-p0uYHXwo/sumar/statistici/0/?mid=Cxe6YeIt,22.11.2021,CS Mioveni,Gaz Metan Mediaș,1,0,48%,52%,7,3,2,2,7,1,1,5,0,0,1,0,9,15,33,24,,,2,1
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/fc-voluntari-WIoSeFi4/sumar/statistici/0/?mid=QsjnT0t1,22.11.2021,FC Voluntari,Dinamo București,2,1,53%,47%,6,5,6,2,1,1,3,1,0,0,1,0,11,12,19,31,,,1,4
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/fcu-1948-craiova-nNhLpi8p/sumar/statistici/0/?mid=fLnNUDH5,26.11.2021,Dinamo București,U Craiova 1948,0,0,58%,42%,9,7,6,3,5,4,4,6,0,0,2,1,23,16,39,27,,,3,6
https://www.flashscore.ro/meci/fotbal/chindia-targoviste-nklx1aEq/sepsi-IDsPIcMA/sumar/statistici/0/?mid=SYpVSinI,27.11.2021,Sepsi Sf. Gheorghe,Chindia Târgoviște,0,0,56%,44%,11,6,3,2,4,2,4,3,0,0,0,6,26,13,21,21,,,2,3
https://www.flashscore.ro/meci/fotbal/fc-arges-65I2MLv6/fc-uta-arad-QDiPqBNj/sumar/statistici/0/?mid=0MFqnFnt,27.11.2021,UTA Arad,FC Argeș,0,1,57%,43%,9,1,5,1,2,5,3,2,0,0,4,0,13,15,34,28,,,0,5
https://www.flashscore.ro/meci/fotbal/dacia-mioveni-WSNaPsAg/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=pAuzSB1O,27.11.2021,Rapid București,CS Mioveni,1,1,57%,43%,4,5,3,2,3,5,2,1,0,0,2,1,18,10,22,20,,,1,2
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/fc-voluntari-WIoSeFi4/sumar/statistici/0/?mid=fL8hpgHh,28.11.2021,FC Botoșani,FC Voluntari,1,1,54%,46%,7,10,3,3,6,6,4,2,0,0,0,2,13,15,26,23,,,2,2
https://www.flashscore.ro/meci/fotbal/fcsb-Gv2kjDpN/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=CdJmoZ1n,28.11.2021,Univ. Craiova,FCSB,2,3,52%,48%,12,7,7,4,2,4,4,2,0,0,1,3,20,20,30,23,,,1,5
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/gaz-metan-p0uYHXwo/sumar/statistici/0/?mid=O0vvRVGU,29.11.2021,Gaz Metan Mediaș,Farul Constanța,1,1,35%,65%,2,10,2,5,1,4,4,1,0,0,1,2,15,15,14,24,,,4,1
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/lps-hd-clinceni-Q7PNEIgJ/sumar/statistici/0/?mid=lrnRTXWB,29.11.2021,CFR Cluj,LPS HD Clinceni,2,0,49%,51%,12,6,6,2,4,3,0,1,0,0,1,2,11,13,21,8,,,2,4
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/lps-hd-clinceni-Q7PNEIgJ/sumar/statistici/0/?mid=YB7dqDWb,03.12.2021,LPS HD Clinceni,Dinamo București,1,0,40%,60%,4,10,4,3,3,11,6,3,0,0,0,2,15,22,17,27,,,3,3
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/chindia-targoviste-nklx1aEq/sumar/statistici/0/?mid=2oC0rXo5,04.12.2021,Chindia Târgoviște,CFR Cluj,0,1,49%,51%,11,9,4,6,2,4,4,4,0,0,1,1,15,14,15,15,,,5,4
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=O009tBGH,04.12.2021,Farul Constanța,Rapid București,2,0,60%,40%,13,2,7,1,7,2,0,1,0,0,4,2,5,19,22,13,,,1,5
https://www.flashscore.ro/meci/fotbal/dacia-mioveni-WSNaPsAg/sepsi-IDsPIcMA/sumar/statistici/0/?mid=txB4si1B,05.12.2021,CS Mioveni,Sepsi Sf. Gheorghe,0,2,43%,57%,9,5,4,2,3,5,6,4,0,0,2,1,15,20,26,26,,,0,4
https://www.flashscore.ro/meci/fotbal/fc-voluntari-WIoSeFi4/fcu-1948-craiova-nNhLpi8p/sumar/statistici/0/?mid=M5cHr1co,05.12.2021,U Craiova 1948,FC Voluntari,0,2,47%,53%,8,7,3,3,3,5,1,1,0,0,1,1,16,15,23,21,,,1,3
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/fcsb-Gv2kjDpN/sumar/statistici/0/?mid=WQ3HvkoU,05.12.2021,FCSB,UTA Arad,2,1,52%,48%,7,7,5,3,5,4,1,2,0,0,2,1,16,23,35,25,,,2,3
https://www.flashscore.ro/meci/fotbal/fc-arges-65I2MLv6/gaz-metan-p0uYHXwo/sumar/statistici/0/?mid=x44DuVVN,06.12.2021,FC Argeș,Gaz Metan Mediaș,1,2,52%,48%,5,8,2,6,3,0,0,2,0,0,1,4,20,10,18,20,,,4,1
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=YZkqz9go,06.12.2021,FC Botoșani,Univ. Craiova,2,2,43%,57%,7,7,5,5,2,5,3,5,0,0,3,0,16,16,31,15,,,3,3
https://www.flashscore.ro/meci/fotbal/fcu-1948-craiova-nNhLpi8p/lps-hd-clinceni-Q7PNEIgJ/sumar/statistici/0/?mid=rqUCXzkp,10.12.2021,U Craiova 1948,LPS HD Clinceni,1,2,53%,47%,6,5,3,2,8,4,3,2,0,0,2,1,14,16,11,13,,,0,2
https://www.flashscore.ro/meci/fotbal/fc-arges-65I2MLv6/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=jokYvJdA,10.12.2021,Rapid București,FC Argeș,2,0,58%,42%,8,7,3,2,5,7,0,1,0,0,3,5,19,18,16,24,,,2,1
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/fc-uta-arad-QDiPqBNj/sumar/statistici/0/?mid=x2ipxHtT,11.12.2021,UTA Arad,FC Botoșani,0,0,49%,51%,4,10,3,3,2,5,4,3,0,0,1,0,16,23,36,31,,,3,3
https://www.flashscore.ro/meci/fotbal/fc-voluntari-WIoSeFi4/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=fJXGWf4j,11.12.2021,FC Voluntari,Univ. Craiova,1,1,45%,55%,4,12,1,5,4,5,2,2,0,0,4,1,8,14,30,38,,,4,0
https://www.flashscore.ro/meci/fotbal/fcsb-Gv2kjDpN/gaz-metan-p0uYHXwo/sumar/statistici/0/?mid=bBhtwcRM,11.12.2021,Gaz Metan Mediaș,FCSB,0,1,39%,61%,2,10,0,4,6,8,3,2,0,0,1,0,14,15,23,24,,,3,0
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/sepsi-IDsPIcMA/sumar/statistici/0/?mid=8MaTuas4,12.12.2021,Sepsi Sf. Gheorghe,Farul Constanța,1,0,42%,58%,5,7,1,3,0,7,1,2,0,0,2,1,14,18,14,20,,,3,0
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/dacia-mioveni-WSNaPsAg/sumar/statistici/0/?mid=fJePtuSc,12.12.2021,CFR Cluj,CS Mioveni,1,0,55%,45%,8,12,6,3,6,2,0,1,0,0,2,2,16,14,23,21,,,3,5
https://www.flashscore.ro/meci/fotbal/chindia-targoviste-nklx1aEq/dinamo-bucuresti-rBgMi3MH/sumar/statistici/0/?mid=0ddLsLCi,13.12.2021,Dinamo București,Chindia Târgoviște,1,0,51%,49%,5,16,5,6,1,7,2,2,0,0,1,2,19,11,25,29,,,6,4
https://www.flashscore.ro/meci/fotbal/fc-voluntari-WIoSeFi4/lps-hd-clinceni-Q7PNEIgJ/sumar/statistici/0/?mid=zwgjofJq,14.12.2021,LPS HD Clinceni,FC Voluntari,0,0,45%,55%,6,4,4,1,2,0,3,3,0,0,0,2,18,17,20,23,,,1,4
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=YT6OkzBS,14.12.2021,Univ. Craiova,UTA Arad,0,0,56%,44%,7,13,0,4,3,6,0,2,0,0,1,4,20,15,25,23,,,4,0
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/gaz-metan-p0uYHXwo/sumar/statistici/0/?mid=x2DFidtG,15.12.2021,FC Botoșani,Gaz Metan Mediaș,2,1,49%,51%,7,7,5,3,3,4,3,6,0,0,3,0,24,20,15,23,,,2,3
https://www.flashscore.ro/meci/fotbal/fc-arges-65I2MLv6/sepsi-IDsPIcMA/sumar/statistici/0/?mid=4lF7gIB3,15.12.2021,FC Argeș,Sepsi Sf. Gheorghe,1,1,47%,53%,6,7,4,5,5,8,2,2,0,0,5,3,13,26,24,32,,,4,3
https://www.flashscore.ro/meci/fotbal/fcsb-Gv2kjDpN/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=ruEBhxR9,15.12.2021,FCSB,Rapid București,3,1,55%,45%,11,8,7,5,2,1,2,4,0,0,7,2,24,24,27,24,,,4,4
https://www.flashscore.ro/meci/fotbal/chindia-targoviste-nklx1aEq/fcu-1948-craiova-nNhLpi8p/sumar/statistici/0/?mid=j5HJjGeM,16.12.2021,Chindia Târgoviște,U Craiova 1948,0,3,36%,64%,6,7,3,5,9,4,3,3,0,0,2,0,14,14,21,23,,,2,3
https://www.flashscore.ro/meci/fotbal/dacia-mioveni-WSNaPsAg/dinamo-bucuresti-rBgMi3MH/sumar/statistici/0/?mid=8MLbevsi,16.12.2021,CS Mioveni,Dinamo București,2,1,56%,44%,9,2,3,1,7,1,3,5,0,0,2,3,19,18,31,20,,,0,1
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/farul-constanta-CrJbN1Pa/sumar/statistici/0/?mid=nDK2fbdc,16.12.2021,Farul Constanța,CFR Cluj,0,2,72%,28%,10,6,4,4,11,3,0,2,0,0,2,0,10,8,23,16,,,2,4
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/fc-voluntari-WIoSeFi4/sumar/statistici/0/?mid=4GkRn7fl,17.12.2021,FC Voluntari,UTA Arad,2,1,46%,54%,9,9,4,4,4,3,3,0,0,0,2,1,10,17,28,28,,,3,2
https://www.flashscore.ro/meci/fotbal/gaz-metan-p0uYHXwo/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=AFXh5FAF,18.12.2021,Gaz Metan Mediaș,Univ. Craiova,1,1,42%,58%,4,10,1,4,0,8,3,3,0,0,3,6,20,19,29,29,,,3,0
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=x2Zp7yt3,18.12.2021,Rapid București,FC Botoșani,1,1,49%,51%,7,14,5,11,8,8,3,2,0,0,0,0,1,0,20,19,,,10,4
https://www.flashscore.ro/meci/fotbal/chindia-targoviste-nklx1aEq/lps-hd-clinceni-Q7PNEIgJ/sumar/statistici/0/?mid=QPjNmmur,19.12.2021,LPS HD Clinceni,Chindia Târgoviște,0,1,50%,50%,5,8,2,6,2,3,5,2,0,0,1,1,15,19,22,15,,,5,2
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/fc-arges-65I2MLv6/sumar/statistici/0/?mid=MgibqYmd,19.12.2021,CFR Cluj,FC Argeș,1,0,57%,43%,14,4,7,2,10,4,1,2,0,0,2,5,17,17,29,29,,,2,6
https://www.flashscore.ro/meci/fotbal/fcsb-Gv2kjDpN/sepsi-IDsPIcMA/sumar/statistici/0/?mid=ObVt8HQd,19.12.2021,Sepsi Sf. Gheorghe,FCSB,0,0,50%,50%,11,6,8,2,5,5,3,5,0,0,2,2,19,13,21,24,,,2,8
https://www.flashscore.ro/meci/fotbal/dacia-mioveni-WSNaPsAg/fcu-1948-craiova-nNhLpi8p/sumar/statistici/0/?mid=WOYl6ee9,20.12.2021,U Craiova 1948,CS Mioveni,0,0,52%,48%,7,6,1,2,2,7,2,0,0,0,5,1,12,15,26,23,,,2,1
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/farul-constanta-CrJbN1Pa/sumar/statistici/0/?mid=r3hfpEYk,20.12.2021,Dinamo București,Farul Constanța,0,2,48%,52%,6,14,3,4,3,8,1,1,0,0,0,1,14,5,24,21,,,2,3
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/fc-arges-65I2MLv6/sumar/statistici/0/?mid=bwkVoR9f,21.01.2022,FC Argeș,Dinamo București,2,1,49%,51%,5,6,3,2,4,3,4,4,0,0,1,4,19,19,15,22,,,1,1
https://www.flashscore.ro/meci/fotbal/chindia-targoviste-nklx1aEq/fc-voluntari-WIoSeFi4/sumar/statistici/0/?mid=4UUa169s,22.01.2022,Chindia Târgoviște,FC Voluntari,0,0,44%,56%,6,3,3,1,1,3,2,3,0,0,0,2,13,10,23,26,,,1,3
https://www.flashscore.ro/meci/fotbal/rapid-bucuresti-YFCpigVG/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=6gkP78WD,22.01.2022,Univ. Craiova,Rapid București,1,0,49%,51%,12,8,3,3,5,4,2,2,0,0,3,2,14,16,18,29,,,3,2
https://www.flashscore.ro/meci/fotbal/dacia-mioveni-WSNaPsAg/lps-hd-clinceni-Q7PNEIgJ/sumar/statistici/0/?mid=pplT6SoK,23.01.2022,CS Mioveni,LPS HD Clinceni,3,1,76%,24%,11,1,6,1,8,1,,,0,0,6,1,13,16,31,23,,,0,3
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/gaz-metan-p0uYHXwo/sumar/statistici/0/?mid=S8wY5n1Q,23.01.2022,UTA Arad,Gaz Metan Mediaș,0,1,63%,37%,10,5,6,1,3,1,3,5,0,0,2,1,17,18,40,20,,,0,6
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/fcsb-Gv2kjDpN/sumar/statistici/0/?mid=dO7YpoP0,23.01.2022,FCSB,CFR Cluj,3,3,50%,50%,12,9,6,7,3,2,4,2,0,0,4,2,15,14,19,30,,,4,3
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/sepsi-IDsPIcMA/sumar/statistici/0/?mid=vmcwp5v7,24.01.2022,FC Botoșani,Sepsi Sf. Gheorghe,1,0,46%,54%,10,10,4,2,1,7,2,0,0,0,2,1,11,13,17,21,,,2,3
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/fcu-1948-craiova-nNhLpi8p/sumar/statistici/0/?mid=IwdsqPgD,24.01.2022,Farul Constanța,U Craiova 1948,3,2,60%,40%,11,14,10,6,5,6,2,1,0,0,3,0,8,15,17,19,,,4,7
https://www.flashscore.ro/meci/fotbal/sepsi-IDsPIcMA/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=dpq9cO86,28.01.2022,Sepsi Sf. Gheorghe,Univ. Craiova,3,1,52%,48%,11,7,7,4,6,1,3,1,0,0,2,2,14,9,11,12,,,3,4
https://www.flashscore.ro/meci/fotbal/fc-voluntari-WIoSeFi4/gaz-metan-p0uYHXwo/sumar/statistici/0/?mid=p6P3J5VP,29.01.2022,FC Voluntari,Gaz Metan Mediaș,3,1,65%,35%,8,5,5,3,4,6,0,1,0,0,1,4,13,24,14,20,,,2,2
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=4AnHe2wJ,29.01.2022,Rapid București,UTA Arad,1,1,45%,55%,8,9,2,7,1,8,2,3,0,0,1,2,20,12,17,28,,,6,1
https://www.flashscore.ro/meci/fotbal/chindia-targoviste-nklx1aEq/dacia-mioveni-WSNaPsAg/sumar/statistici/0/?mid=6FQaKoGJ,30.01.2022,Chindia Târgoviște,CS Mioveni,0,0,52%,48%,12,4,4,1,6,1,2,3,0,0,5,0,19,17,33,24,,,1,4
https://www.flashscore.ro/meci/fotbal/fc-arges-65I2MLv6/fcu-1948-craiova-nNhLpi8p/sumar/statistici/0/?mid=Igp5b4g0,30.01.2022,U Craiova 1948,FC Argeș,1,0,56%,44%,9,1,2,1,3,3,3,1,0,0,3,1,18,20,20,30,,,1,1
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/fcsb-Gv2kjDpN/sumar/statistici/0/?mid=biU30QOm,30.01.2022,Dinamo București,FCSB,0,3,51%,49%,5,8,1,5,5,8,5,2,0,0,1,1,28,10,21,9,,,2,1
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/fc-botosani-GjY1JjUS/sumar/statistici/0/?mid=xrT7apvf,31.01.2022,CFR Cluj,FC Botoșani,1,1,55%,45%,16,5,5,3,4,3,5,3,0,0,1,1,14,9,22,19,,,2,4
https://www.flashscore.ro/meci/fotbal/dacia-mioveni-WSNaPsAg/fc-voluntari-WIoSeFi4/sumar/statistici/0/?mid=vT0a8uNO,04.02.2022,CS Mioveni,FC Voluntari,0,0,54%,46%,10,3,5,0,8,2,2,0,0,0,1,2,15,7,23,27,,,0,5
https://www.flashscore.ro/meci/fotbal/gaz-metan-p0uYHXwo/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=0x2e9L7I,04.02.2022,Gaz Metan Mediaș,Rapid București,1,1,42%,58%,7,6,1,2,5,4,2,1,0,0,5,0,12,13,20,20,,,1,0
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/sepsi-IDsPIcMA/sumar/statistici/0/?mid=4A8nBsw6,05.02.2022,UTA Arad,Sepsi Sf. Gheorghe,1,0,49%,51%,10,4,7,0,7,4,3,1,0,0,0,0,10,23,26,16,,,0,6
https://www.flashscore.ro/meci/fotbal/chindia-targoviste-nklx1aEq/farul-constanta-CrJbN1Pa/sumar/statistici/0/?mid=r17jA1hC,05.02.2022,Farul Constanța,Chindia Târgoviște,0,1,48%,52%,6,14,1,5,2,5,1,1,0,0,1,0,9,8,21,16,,,4,1
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=bD5vD38g,05.02.2022,Univ. Craiova,CFR Cluj,1,1,62%,38%,11,6,2,2,7,1,2,7,0,0,0,3,21,18,22,28,,,1,1
https://www.flashscore.ro/meci/fotbal/fc-arges-65I2MLv6/lps-hd-clinceni-Q7PNEIgJ/sumar/statistici/0/?mid=Am9rCNNa,06.02.2022,FC Argeș,LPS HD Clinceni,1,0,59%,41%,17,2,12,1,13,1,1,2,0,0,5,1,17,13,30,18,,,1,11
https://www.flashscore.ro/meci/fotbal/fcsb-Gv2kjDpN/fcu-1948-craiova-nNhLpi8p/sumar/statistici/0/?mid=GlGZDqgm,06.02.2022,FCSB,U Craiova 1948,2,2,58%,42%,10,4,8,3,11,1,4,3,0,0,3,1,16,16,22,22,,,1,6
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/fc-botosani-GjY1JjUS/sumar/statistici/0/?mid=xbHVEPws,07.02.2022,FC Botoșani,Dinamo București,4,0,45%,55%,6,8,5,4,2,4,0,3,0,0,0,2,11,7,27,24,,,4,1
